Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling ,latitude,longitude,year_month
2021-12-14,Ossendrecht,Noord-Brabant,Scha(a)p(en),2.0,10.0,,,2,wolf,onbekend,Nee,,€ 510.17,51.3955742,4.3266976,2021-12
2021-12-13,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),4.0,3.0,0.0,0.0,4,wolf,GW2402m,Nee,,€ 636.97,51.4831196,4.3908283,2021-12
2021-12-07,Vledder,Drenthe,Scha(a)p(en),1.0,1.0,,1.0,2,wolf,GW2090f,Nee,,€ 973.59,52.8574791,6.2101824,2021-12
2021-12-06,Huijbergen,Noord-Brabant,Scha(a)p(en),4.0,1.0,0.0,5.0,9,wolf,GW2402m,Nee,,"€ 2,273.66",51.4330325,4.3768613,2021-12
2021-12-02,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 132.39,51.38632235,5.688884477579495,2021-12
2021-12-01,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 368.77,51.4193964,5.6813387,2021-12
2021-11-27,Diever,Drenthe,Scha(a)p(en),1.0,4.0,0.0,1.0,2,wolf,GW2090f,Nee,,€ 905.94,52.8546576,6.3182659,2021-11
2021-11-26,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),3.0,11.0,0.0,1.0,4,vermoedelijk wolf,onbekend,Nee,,"€ 1,721.29",51.5863367,4.2178348,2021-11
2021-11-26,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,1.0,2,wolf,onbekend,Nee,,€ 570.17,51.5863367,4.2178348,2021-11
2021-11-25,Hemmen,Gelderland,Scha(a)p(en),2.0,1.0,0.0,1.0,3,vermoedelijk wolf,onbekend,Nee,,€ 883.01,51.92757275,5.690140155001297,2021-11
2021-11-24,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),6.0,2.0,0.0,1.0,7,wolf,GW2402m,Nee,,"€ 1,406.76",51.5863367,4.2178348,2021-11
2021-11-24,Nieuw-Vossemeer,Noord-Brabant,Scha(a)p(en),3.0,6.0,0.0,2.0,5,wolf,GW2402m,Nee,,"€ 1,039.96",51.5863367,4.2178348,2021-11
2021-11-22,Fijnaart,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,1.0,6,wolf,GW2402m,Nee,,€ 943.77,51.6352829,4.4673134,2021-11
2021-11-20,Doldersum,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 386.77,52.8853046,6.2459153,2021-11
2021-11-19,Hooge Zwaluwe,Noord-Brabant,Scha(a)p(en),6.0,8.0,0.0,1.0,7,vermoedelijk wolf,onbekend,Nee,,"€ 1,760.24",51.6841483,4.7492114,2021-11
2021-11-19,Doldersum,Drenthe,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 386.77,52.8853046,6.2459153,2021-11
2021-11-18,Hooge Zwaluwe,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,1.0,3,vermoedelijk wolf,onbekend,Nee,,€ 926.16,51.6841483,4.7492114,2021-11
2021-11-17,Wapserveen,Drenthe,Scha(a)p(en),3.0,0.0,0.0,2.0,5,wolf,onbekend,Nee,,"€ 1,994.97",52.8252174,6.2158906,2021-11
2021-11-17,s-Hertogenbosch,Noord-Brabant,Scha(a)p(en),10.0,14.0,0.0,11.0,21,wolf,GW2402m,Nee,,"€ 2,844.44",51.6889387,5.303116,2021-11
2021-11-17,Wapse,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,onbekend,Nee,,"€ 1,236.22",52.8592652,6.2669921,2021-11
2021-11-16,Wapse,Drenthe,Scha(a)p(en),8.0,2.0,0.0,0.0,8,wolf,GW2090f,Nee,,"€ 3,088.05",52.8592652,6.2669921,2021-11
2021-11-15,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 201.77,51.4193964,5.6813387,2021-11
2021-11-12,Ooij,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2402m,Nee,,€ 406.12,51.8544267,5.9389526,2021-11
2021-11-11,Dieverbrug,Drenthe,Scha(a)p(en),1.0,5.0,0.0,7.0,8,wolf,onbekend,Nee,,"€ 3,128.66",52.8474383,6.3420135,2021-11
2021-11-11,Ooij,Gelderland,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2402m,Nee,,€ 783.57,51.8544267,5.9389526,2021-11
2021-11-08,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW1625m,Nee,,€ 318.46,51.38632235,5.688884477579495,2021-11
2021-11-08,Geeuwenbrug,Drenthe,Kalf,1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,"€ 1,229.41",52.87360905,6.36533800320699,2021-11
2021-11-07,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 207.39,51.4193964,5.6813387,2021-11
2021-11-07,Wapse,Drenthe,Scha(a)p(en),2.0,0.0,0.0,2.0,4,wolf,GW2090f,Nee,,"€ 1,671.58",52.8592652,6.2669921,2021-11
2021-11-05,Wapse,Drenthe,Scha(a)p(en),4.0,2.0,1.0,2.0,6,wolf,onbekend,Nee,,"€ 2,738.37",52.8592652,6.2669921,2021-11
2021-11-02,Dwingeloo,Drenthe,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW2397m,Nee,,"€ 1,415.37",52.8333073,6.3669053,2021-11
2021-10-29,Dwingeloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 386.77,52.8333073,6.3669053,2021-10
2021-10-29,Dwingeloo,Drenthe,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,onbekend,Nee,,€ 933.57,52.8333073,6.3669053,2021-10
2021-10-29,Dwingeloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 442.13,52.8333073,6.3669053,2021-10
2021-10-24,Hoogersmilde,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2397m,Nee,,€ 923.30,52.91299375,6.366868725936132,2021-10
2021-10-24,Soerendonk,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW1625m,Nee,,€ 365.30,51.3029105,5.5726245,2021-10
2021-10-21,Leende,Noord-Brabant,Kalf,1.0,0.0,2.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 754.41,51.3484037,5.5518897,2021-10
2021-10-21,Ruinerwold,Drenthe,Scha(a)p(en),3.0,1.0,0.0,0.0,3,wolf,GW2090f,Nee,,€ 884.20,52.7216745,6.2459797,2021-10
2021-10-20,Wapse,Drenthe,Scha(a)p(en),4.0,3.0,1.0,0.0,4,wolf,onbekend,Nee,,"€ 1,744.29",52.8592652,6.2669921,2021-10
2021-10-14,Oudehorne,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 126.77,52.9638473,6.0848079,2021-10
2021-10-10,Goënga,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 176.77,53.0545751,5.6928661,2021-10
2021-10-08,Ter Idzard,Fryslân,"Scha(a)p(en), Geit(en)",2.0,0.0,0.0,1.0,3,wolf,GW2397m,Nee,,€ 943.67,52.9038987,6.0341422,2021-10
2021-10-07,Oldeholtpade,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 276.77,52.8925942,6.0459205,2021-10
2021-10-07,Elspeet,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW893m,Nee,,€ 146.77,52.2910649,5.7884632,2021-10
2021-10-06,Meppel,Drenthe,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW2397m,Nee,,€ 530.17,52.6938237,6.197767,2021-10
2021-10-04,Staphorst,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 146.77,52.6368387,6.208129727382328,2021-10
2021-10-03,Rouveen,Overijssel,Scha(a)p(en),2.0,1.0,0.0,0.0,2,wolf,GW2397m,Nee,,€ 255.17,52.6156731,6.1861398,2021-10
2021-10-02,Heino,Overijssel,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW2397m,Nee,,€ 416.73,52.4361877,6.2337581,2021-10
2021-10-02,Heino,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 266.77,52.4361877,6.2337581,2021-10
2021-09-30,Wijhe,Overijssel,Scha(a)p(en),2.0,1.0,0.0,0.0,2,wolf,GW2397m,Nee,,"€ 1,020.81",52.3841425,6.136018,2021-09
2021-09-30,Otterlo,Gelderland,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW1490m,Nee,,€ 242.22,52.1015221,5.7720779,2021-09
2021-09-22,Klazienaveen,Drenthe,"Scha(a)p(en), Geit(en)",3.0,13.0,3.0,3.0,6,wolf,GW2397m,Nee,,"€ 1,968.95",52.725393,6.9852072,2021-09
2021-09-09,Elspeet-Vierhouten,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 306.97,,,2021-09
2021-09-06,Oude Willem,Drenthe,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2090f,"Ja, maar",Raster was over gehele lengte geheel vernield. Waarschijnlijk waren dieren in paniek uitgebroken.,€ 808.57,52.8947943,6.3068604,2021-09
2021-09-06,Griendtsveen,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 212.39,51.4438463,5.8818198,2021-09
2021-08-11,Otterlo,Gelderland,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW1490m,Nee,,€ 276.76,52.1015221,5.7720779,2021-08
2021-08-09,Otterlo,Gelderland,Moeflon(s),1.0,0.0,0.0,,1,wolf,onbekend,Nee,,,52.1015221,5.7720779,2021-08
2021-07-30,Someren,Noord-Brabant,Kalf,1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 907.39,51.38632235,5.688884477579495,2021-07
2021-07-29,Doorwerth,Gelderland,Kalf,1.0,0.0,0.0,,1,wolf,onbekend,Nee,,"€ 1,062.14",51.9788685,5.8048452,2021-07
2021-07-28,Heeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,onbekend,Nee,,€ 306.51,51.3832098,5.5715902,2021-07
2021-07-27,Heeze,Noord-Brabant,Scha(a)p(en),1.0,3.0,0.0,,1,wolf,GW1625m,Nee,,€ 386.51,51.3832098,5.5715902,2021-07
2021-06-12,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 232.39,51.3512368,5.611589,2021-06
2021-06-10,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,,1,wolf,GW1625m,Nee,,€ 658.97,51.3512368,5.611589,2021-06
2021-06-09,Halsteren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,vermoedelijk wolf,onbekend,Nee,,€ 182.39,51.5230234,4.2729507,2021-06
2021-05-27,Appelscha,Fryslân,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW2362m,Nee,,€ 150.00,52.9524178,6.3441136,2021-05
2021-05-19,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,1.0,,1,wolf,GW1625m,Nee,,€ 482.39,51.3512368,5.611589,2021-05
2021-05-16,Fochteloo,Fryslân,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW2362m,Nee,,€ 781.64,52.993346,6.3346246,2021-05
2021-05-15,Peize,Drenthe,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW2362m,Nee,,€ 251.77,53.148934,6.4933571,2021-05
2021-05-13,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 232.39,51.3512368,5.611589,2021-05
2021-05-12,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,onbekend,Nee,,€ 232.39,51.3512368,5.611589,2021-05
2021-05-12,Jubbega,Fryslân,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW2362m,Nee,,€ 280.17,53.0033704,6.1220155,2021-05
2021-05-12,Oranjewoud,Fryslân,Scha(a)p(en),1.0,1.0,0.0,,1,vermoedelijk wolf,onbekend,Nee,,€ 251.77,52.95014,5.96223,2021-05
2021-05-11,Katlijk,Fryslân,Scha(a)p(en),5.0,0.0,0.0,,5,wolf,GW2362m,Nee,,"€ 1,016.10",52.94619,6.01335,2021-05
2021-05-10,Katlijk,Fryslân,Scha(a)p(en),1.0,4.0,0.0,,1,wolf,GW2362m,Nee,,€ 927.44,52.94619,6.01335,2021-05
2021-05-10,Heeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW1625m,Nee,,€ 321.50,51.3832098,5.5715902,2021-05
2021-05-06,Nederweert,Limburg,Scha(a)p(en),4.0,0.0,0.0,,4,wolf,onbekend,Nee,,€ 365.62,51.2918913,5.74814642346813,2021-05
2021-04-29,Wekerom,Gelderland,Scha(a)p(en),3.0,0.0,0.0,,3,wolf,onbekend,Nee,,€ 578.54,52.1118306,5.7157689,2021-04
2021-04-25,Nederweert,Limburg,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 232.39,51.2918913,5.74814642346813,2021-04
2021-04-25,Dinteloord,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW2089m,Nee,,€ 126.77,51.6339484,4.3680313,2021-04
2021-04-24,Wijster,Drenthe,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW2090f,Nee,,€ 201.77,52.8148592,6.5163531,2021-04
2021-03-22,Otterlo,Gelderland,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1490m,Nee,,€ 231.54,52.1015221,5.7720779,2021-03
2021-03-10,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 241.54,51.3832098,5.5715902,2021-03
2021-02-28,Lochem,Gelderland,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,onbekend,Nee,,€ 211.49,52.17151315,6.343658160434859,2021-02
2021-02-23,Heeze,Noord-Brabant,Scha(a)p(en),1.0,2.0,0.0,,1,wolf,GW1625m,Nee,,€ 206.54,51.3832098,5.5715902,2021-02
2021-02-22,Nederweert,Limburg,Damhert(en),1.0,0.0,0.0,,1,vermoedelijk wolf,onbekend,Nee,,€ 180.00,51.2918913,5.74814642346813,2021-02
2021-02-06,Nederweert,Limburg,Damhert(en),3.0,0.0,0.0,,3,wolf,GW1625m,Nee,,€ 958.20,51.2918913,5.74814642346813,2021-02
2021-01-29,Nederweert,Limburg,Scha(a)p(en),2.0,2.0,0.0,,2,vermoedelijk wolf,onbekend,Nee,,€ 519.87,51.2918913,5.74814642346813,2021-01
2021-01-25,Stramproy,Limburg,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW979m,Nee,,€ 211.55,51.1932084,5.7235287,2021-01
2021-01-21,Nederweert,Limburg,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW1625m,Nee,,€ 482.88,51.2918913,5.74814642346813,2021-01
2021-01-13,Sterksel,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,onbekend,Nee,,€ 517.60,51.3512368,5.611589,2021-01
2021-01-10,Leende,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 449.51,51.3484037,5.5518897,2021-01
2020-12-17,Waalre,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,,1,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 918.21,51.3856734,5.466115689689311,2020-12
2020-12-16,Heeze,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1625m,Nee,,€ 697.25,51.3832098,5.5715902,2020-12
2020-12-11,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,onbekend,Nee,,€ 267.38,51.3832098,5.5715902,2020-12
2020-12-08,Lierop,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1625m,Nee,,€ 394.51,51.4193964,5.6813387,2020-12
2020-12-06,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 231.54,51.4193964,5.6813387,2020-12
2020-12-02,Emst,Gelderland,Scha(a)p(en),0.0,1.0,0.0,,0,vermoedelijk wolf,onbekend,Nee,,€ 61.84,52.3182269,5.9759134,2020-12
2020-12-01,Vaassen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1490m,Nee,,€ 266.07,52.2901716,5.9686728,2020-12
2020-11-30,Almelo,Overijssel,Scha(a)p(en),2.0,1.0,0.0,,2,vermoedelijk wolf,onbekend,Nee,,€ 389.51,52.3563585,6.6636219,2020-11
2020-11-30,Lierop,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1625m,Nee,,€ 534.16,51.4193964,5.6813387,2020-11
2020-11-29,Empel,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1920m,Nee,,€ 480.00,51.7296032,5.3249058,2020-11
2020-11-29,Rosmalen,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1920m,Nee,,€ 275.70,51.71866,5.3629244,2020-11
2020-11-28,Wierden,Overijssel,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1490m,Nee,,€ 686.07,52.35195215,6.567448420567358,2020-11
2020-11-28,Rosmalen,Noord-Brabant,Scha(a)p(en),5.0,13.0,0.0,,5,wolf,onbekend,Nee,,"€ 2,363.39",51.71866,5.3629244,2020-11
2020-11-28,Heeze,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,,1,wolf,GW1625m,Nee,,€ 455.70,51.3832098,5.5715902,2020-11
2020-11-27,Herpen,Noord-Brabant,Scha(a)p(en),7.0,0.0,0.0,,7,wolf,GW1920m,Nee,,"€ 1,761.14",51.7728234,5.6422866,2020-11
2020-11-27,Enter,Overijssel,Scha(a)p(en),1.0,1.0,0.0,,1,wolf,GW1490m,Nee,,€ 510.46,52.2952203,6.5772427,2020-11
2020-11-26,Oss,Noord-Brabant,Scha(a)p(en),4.0,9.0,2.0,,4,wolf,onbekend,Nee,,"€ 1,942.69",51.7783542,5.532083610932192,2020-11
2020-11-26,Beuningen,Overijssel,Scha(a)p(en),5.0,0.0,0.0,,5,wolf,GW1490m,Nee,,"€ 3,655.07",51.8586611,5.767357,2020-11
2020-11-17,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 181.54,51.3512368,5.611589,2020-11
2020-11-14,Afferden,Limburg,Scha(a)p(en),8.0,7.0,0.0,,8,wolf,GW1920m,Nee,,"€ 1,390.63",51.6346249,6.0142314,2020-11
2020-10-27,Waalre,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 236.07,51.3856734,5.466115689689311,2020-10
2020-10-19,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 211.54,51.38632235,5.688884477579495,2020-10
2020-10-19,Someren,Noord-Brabant,Kalf,1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 190.38,51.38632235,5.688884477579495,2020-10
2020-10-17,Weert,Limburg,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 151.54,51.23558295,5.705079711646853,2020-10
2020-09-17,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 206.54,51.4193964,5.6813387,2020-09
2020-09-14,Someren,Noord-Brabant,Scha(a)p(en),3.0,0.0,0.0,,3,wolf,GW1625m,Nee,,€ 545.44,51.38632235,5.688884477579495,2020-09
2020-09-01,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 202.38,51.3832098,5.5715902,2020-09
2020-08-30,Epe,Gelderland,Scha(a)p(en),11.0,4.0,0.0,,11,wolf,GW998f,Nee,,"€ 2,327.33",52.3270371,5.963194502074892,2020-08
2020-08-30,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 716.64,51.3512368,5.611589,2020-08
2020-08-26,Epe,Gelderland,Scha(a)p(en),5.0,0.0,0.0,,5,wolf,onbekend,Nee,,"€ 1,039.83",52.3270371,5.963194502074892,2020-08
2020-08-25,Mierlo,Noord-Brabant,Kalf,1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 75.38,51.4437624,5.6187496,2020-08
2020-08-15,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 633.43,51.3512368,5.611589,2020-08
2020-08-10,Heeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,vermoedelijk wolf,onbekend,"Ja, maar","Op de plaats waar twee netten aan elkaar waren gezet, was alleen de bovenkant van de paaltjes vastgemaakt",€ 632.95,51.3832098,5.5715902,2020-08
2020-08-07,Maarheeze,Noord-Brabant,Scha(a)p(en),0.0,1.0,0.0,,0,wolf,onbekend,Nee,,€ 121.04,51.3121159,5.6158604,2020-08
2020-08-03,Maarheeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Nee,,€ 102.38,51.3121159,5.6158604,2020-08
2020-08-01,Heeze,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 229.51,51.3832098,5.5715902,2020-08
2020-07-28,Maarheeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,onbekend,Nee,,€ 200.00,51.3121159,5.6158604,2020-07
2020-07-16,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,GW1625m,Ja,,€ 249.16,51.3832098,5.5715902,2020-07
2020-07-13,Heeze,Noord-Brabant,Scha(a)p(en),4.0,0.0,0.0,,4,wolf,onbekend,Nee,,€ 810.71,51.3832098,5.5715902,2020-07
2020-07-07,Oldeberkoop,Fryslân,Scha(a)p(en),8.0,0.0,0.0,,8,wolf,GW1261m,Nee,,"€ 1,250.15",52.9384572,6.1301707,2020-07
2020-06-29,Grolloo,Drenthe,Scha(a)p(en),4.0,0.0,0.0,,4,wolf,onbekend,Nee,,"€ 1,236.39",52.936205,6.6727367,2020-06
2020-06-27,Heeze,Noord-Brabant,Scha(a)p(en),3.0,0.0,0.0,,3,wolf,GW1625m,Nee,,€ 639.87,51.3832098,5.5715902,2020-06
2020-06-21,Maarheeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW1625m,Nee,,€ 331.54,51.3121159,5.6158604,2020-06
2020-06-17,Elp,Drenthe,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,onbekend,Nee,,€ 279.51,52.8820781,6.6432482,2020-06
2020-06-16,Elp,Drenthe,Scha(a)p(en),4.0,0.0,0.0,,4,wolf,GW1261m,Nee,,€ 636.39,52.8820781,6.6432482,2020-06
2020-06-15,Zwiggelte,Drenthe,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW1261m,Nee,,€ 829.51,52.8735,6.58768,2020-06
2020-06-13,Heeze,Noord-Brabant,Scha(a)p(en),4.0,0.0,0.0,,4,wolf,GW1625m,Nee,,"€ 1,044.03",51.3832098,5.5715902,2020-06
2020-06-10,Delfzijl,Groningen,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 279.51,53.3325644,6.9135144,2020-06
2020-06-10,Odoorn,Drenthe,Scha(a)p(en),0.0,3.0,0.0,,0,wolf,GW1261m,Nee,,,52.8516104,6.84635,2020-06
2020-06-09,Heeze,Noord-Brabant,Scha(a)p(en),2.0,1.0,0.0,,2,wolf,GW1625m,Nee,,€ 485.70,51.3832098,5.5715902,2020-06
2020-06-02,Heeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,,2,wolf,GW1625m,Nee,,€ 385.71,51.3832098,5.5715902,2020-06
2020-05-30,Wijk en Aalburg,Noord-Brabant,Scha(a)p(en),4.0,3.0,0.0,,4,wolf,GW1554m,Nee,,€ 569.03,51.7564268,5.1282689,2020-05
2020-05-28,Herpt,Noord-Brabant,Scha(a)p(en),4.0,1.0,0.0,,4,wolf,GW1554m,Nee,,€ 838.66,51.7292186,5.1551789,2020-05
2020-05-26,Sterksel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW1625m,Nee,,€ 845.22,51.3512368,5.611589,2020-05
2020-05-23,Vlijmen,Noord-Brabant,Scha(a)p(en),4.0,0.0,,,4,wolf,GW1554m,Nee,,€ 701.54,51.694263,5.2091225,2020-05
2020-05-21,Haarsteeg,Noord-Brabant,Scha(a)p(en),1.0,1.0,,,1,wolf,GW1554m,Nee,,€ 405.56,51.7103299,5.1998801,2020-05
2020-05-19,Bokhoven,Noord-Brabant,Scha(a)p(en),15.0,0.0,,,15,wolf,GW1554m,Nee,,"€ 2,337.42",51.7369317,5.2339892,2020-05
2020-05-16,Hedikhuizen,Noord-Brabant,Scha(a)p(en),24.0,0.0,,,24,wolf,onbekend,Nee,,"€ 3,760.76",51.7336475,5.1855629,2020-05
2020-05-15,Hedikhuizen,Noord-Brabant,Scha(a)p(en),3.0,1.0,,,3,wolf,GW1554m,Nee,,€ 464.87,51.7336475,5.1855629,2020-05
2020-05-15,Lierop,Noord-Brabant,Scha(a)p(en),1.0,5.0,0.0,,1,wolf,GW1625m,Nee,,€ 416.61,51.4193964,5.6813387,2020-05
2020-05-15,Hedikhuizen,Noord-Brabant,Scha(a)p(en),8.0,0.0,,,8,wolf,onbekend,Nee,,"€ 1,060.68",51.7336475,5.1855629,2020-05
2020-05-13,Aalst,Gelderland,Scha(a)p(en),1.0,0.0,,,1,wolf,onbekend,Nee,,€ 202.38,50.9383226,4.0392147,2020-05
2020-05-13,Aalst,Gelderland,Scha(a)p(en),1.0,0.0,,,1,wolf,GW1554m,Nee,,€ 252.38,50.9383226,4.0392147,2020-05
2020-05-12,Grolloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,,1,wolf,onbekend,Nee,,€ 201.07,52.936205,6.6727367,2020-05
2020-05-02,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,,,1,wolf,GW1625m,Nee,,€ 249.88,51.3832098,5.5715902,2020-05
2020-05-01,Sterksel,Noord-Brabant,Scha(a)p(en),2.0,0.0,,,2,wolf,onbekend,Nee,,€ 452.64,51.3512368,5.611589,2020-05
2020-04-30,Beesd,Gelderland,Scha(a)p(en),1.0,0.0,2.0,4.0,5,wolf,GW1554m,Nee,,"€ 1,155.29",51.8994088,5.1958729,2020-04
2020-04-29,Culemborg,Gelderland,Scha(a)p(en),15.0,0.0,,,15,wolf,GW1554m,Nee,,"€ 3,209.81",51.94933145,5.209215154667634,2020-04
